event,lat,lon,state,event_time,start_time,accum_time,period_start,period_end,exceedance,accumulation,exceed_pts,exceed_vol,exceed_length,max_1hr,max_pflength,pflength_duration,ari_10,ari_25,ari_50,ari_100,ari_500,ari_1000,tc_flag,iso_flag,mcs_flag,noct_flag,qc_flag
89,37.4712603233014,-90.0863083400559,MO,2002051302,2002051300,2002051311,2002051211,2002051315,27.36154350215216,138.40000349283218,169,1520.603151756484,11.6306962351264,41.08000183105469,1764.879839,8,111.03845999068002,135.16845999068002,155.30779825508162,176.84795073071797,233.1690872502012,259.7722237696844,0,0,1,1,1
90,40.40512039678969,-75.54447311347764,PA,2002051320,2002051318,2002051404,2002051316,2002051406,0.1990594720892886,101.63000059127808,1,0.1990594720892886,0.0,30.690000534057617,1331.4858,4,101.4309411191888,122.36296816490815,140.00626684127388,159.31026684127394,211.5042031710902,237.46447001236413,0,0,1,0,1
91,44.20361219040008,-69.10655313823196,ME,2002051323,2002051315,2002051401,2002051313,2002051408,5.0455318009160095,115.25999736785889,3,9.652892812415176,6.125017844458547,21.6299991607666,1636.255276,9,110.21446556694288,133.07446556694288,150.6004655669429,168.2390989564388,225.96206828161672,250.76756452338165,0,0,1,0,1
92,25.58586105888996,-81.17513138344964,FL,2002051521,2002051520,2002051523,2002051510,2002051610,29.837089891326627,196.1300048828125,7,130.38790519266132,5.153691233813279,157.8800048828125,117.1879795,0,166.29291499148587,206.34782998297177,239.8758299829718,275.6898299829718,369.3352976707546,413.53025146825337,0,1,0,0,1
93,26.22588469910557,-81.06067372596766,FL,2002051620,2002051617,2002051622,2002051610,2002051707,5.093143627336588,153.5,1,5.093143627336588,0.0,108.62999725341795,268.8478873,2,148.4068563726634,183.2048563726634,212.1608563726633,243.31252292780823,324.3234519727804,362.8141059782197,0,0,0,0,1
94,37.18407108060227,-102.41519539083043,CO,2002051623,2002051622,2002051705,2002051616,2002051710,2.6181508480407416,83.1999990940094,1,2.6181508480407416,0.0,49.25,200.498316,1,80.58184824596866,102.38468322918268,121.412,142.00868322918268,198.1201647454645,225.52948151628183,0,0,0,0,1
95,35.99387834109787,-97.54939752919734,OK,2002051704,2002051702,2002051708,2002051619,2002051715,20.171999999999983,136.25,12,84.36584006153176,5.737709655065104,62.290000915527344,1214.787432,3,116.07800000000002,142.51269343541563,164.846,188.468,250.1713065645843,279.1273065645844,0,0,0,1,1
96,37.58532344596459,-89.90304123622343,MO,2002051704,2002051700,2002051712,2002051621,2002051719,21.85095279675568,130.93999862670898,64,461.4584617152483,9.210774640700013,48.18999862670898,1291.227057,12,109.0890458299533,132.2731714869912,151.5550893489499,172.25213517890325,226.0172245278532,251.28627035780653,0,0,1,1,1
97,26.995761564944097,-98.99856629549754,TX,2002051723,2002051722,2002051805,2002051715,2002051811,10.478054668067417,144.37999725341797,5,35.28665878085323,5.243789277839754,72.62999725341797,547.8254452,5,133.90194258535055,171.0892086836202,202.692,238.252,336.54999999999995,385.2112086836202,0,0,1,0,1
98,28.60326390881061,-81.61942695637822,FL,2002051800,2002051800,2002051802,2002051709,2002051812,44.30800106811526,175.88000106811523,10,190.09466190280293,8.441320991265565,113.75,112.7021848,0,131.57199999999995,159.73323009971622,183.388,209.125626947534,277.28125389506795,309.947721926994,0,1,0,1,1
99,26.626623232959844,-81.71429853265164,FL,2002051906,2002051906,2002051918,2002051901,2002051922,40.68688669903051,192.1300048828125,9,113.339686938109,8.264179395395843,81.5,1148.073694,8,151.443118183782,184.9215944865828,211.83142387344927,240.13603864580816,311.1923443354755,343.7274996977856,0,0,1,1,1
100,35.77216546542771,-101.1907046084703,TX,2002052401,2002052323,2002052404,2002052313,2002052416,109.72426213738372,200.0,135,4504.495142414174,11.447720046723024,62.380001068115234,278.4521421,2,90.27573786261628,110.2460260505762,125.98399999999998,142.10176391319249,184.2462576818276,203.8042576818276,0,0,0,0,1
101,33.23134499289869,-99.38662889673378,TX,2002052508,2002052500,2002052509,2002052419,2002052520,60.87200610351563,170.60000610351562,34,979.3292788883198,8.850430573966344,49.380001068115234,336.5330308,1,109.728,136.39799999999997,158.6499298725427,182.85617102730205,247.142,278.106171027302,0,0,0,1,1
102,31.68195161987333,-102.45248749880012,TX,2002052601,2002052600,2002052603,2002052512,2002052613,48.12747020007709,132.3800048828125,11,242.7545358213232,8.717437029422232,63.380001068115234,93.86342851,0,84.25253468273542,104.57253468273542,120.65,137.92200000000005,184.58253468273543,207.01,0,1,0,0,1
103,33.22147838297572,-97.76298193895047,TX,2002052605,2002052604,2002052607,2002052519,2002052616,10.163999465942368,130.55999946594238,1,10.163999465942368,0.0,94.69000244140624,196.8288755,0,120.39600000000002,147.4326790747824,169.92600000000002,193.6606790747824,252.8767977214304,279.9421186466479,0,1,0,1,1
104,35.35693979742791,-88.78837527657583,TN,2002052611,2002052606,2002052613,2002052514,2002052623,29.51364175539516,145.3799991607666,6,115.46045566770547,0.0,109.37999725341795,408.7521621,3,115.86635740537145,135.636,151.14679850278588,167.38600000000002,206.4764410974145,224.3403763310368,0,0,0,1,1
105,30.505020270287,-102.67377526716471,TX,2002052623,2002052622,2002052702,2002052614,2002052711,9.461998474121074,97.5999984741211,2,17.62985994973343,0.0,51.0,180.5217958,0,88.13800000000002,110.5049652617076,128.6625863036812,148.24328565577846,200.9748372211673,226.4125018349721,0,1,0,0,1
106,36.08939505342624,-100.98348695427644,TX,2002052718,2002052717,2002052721,2002052708,2002052809,25.64199731063843,116.31999731063844,12,93.84477857274806,11.48066717168224,69.5,242.4520226,1,90.678,110.236,124.968,140.39405426868333,181.1051493504318,200.4091493504318,0,0,0,0,1
107,32.0491380800917,-100.68830551479948,TX,2002052720,2002052716,2002052801,2002052713,2002052808,7.811753270276739,115.88000011444092,8,29.40995354982114,8.749729336969343,47.75,570.0781966,5,108.06824684416418,135.128,157.58267451401778,182.2206745140178,247.24467451401785,278.2326745140178,0,0,1,0,1
108,37.69817674371727,-78.53983097687495,VA,2002052723,2002052718,2002052803,2002052712,2002052807,7.5749241099119615,111.9000015258789,1,7.5749241099119615,0.0,46.380001068115234,155.2967511,0,104.32507741596694,126.42307741596696,147.25107741596696,168.75378823152784,224.66449165904595,255.2988656474948,0,1,0,0,1
109,42.0402928850866,-75.06261401563734,NY,2002052801,2002052800,2002052807,2002052714,2002052812,7.550357963179664,101.50999730825424,1,7.550357963179664,0.0,59.810001373291016,164.9486769,0,93.95963934507458,114.046,129.64858237587845,145.1638918951827,204.47000000000003,230.10269048069568,0,1,0,1,1
110,31.31676888743417,-95.8566953428093,TX,2002052804,2002052802,2002052807,2002052719,2002052816,10.540337896580269,147.74999809265137,2,12.67212266200221,3.887798938982129,76.37999725341797,587.725129,5,137.2096601960711,170.9916601960711,200.1494297217456,232.71108991781668,321.5614297217456,365.2487951202582,0,0,1,1,1
111,40.48996397301854,-80.8412271720835,OH,2002052806,2002052802,2002052813,2002052719,2002052818,20.244000057220447,96.19000005722046,5,48.08975484147216,4.218967008359958,32.060001373291016,170.225089,0,75.94600000000001,91.68012022566818,104.6341202256682,118.6041202256682,155.9799569736637,174.2651309356356,0,1,0,1,1
112,41.20974490978188,-75.6943406195793,PA,2002052819,2002052817,2002052901,2002052807,2002052908,130.00799618530274,224.7499961853028,65,2133.5218900867185,12.007528302660836,81.80999755859375,333.5999503,8,94.742,117.08025129795548,137.79795437717516,162.66051265523396,240.6110152511449,286.2878248271591,0,0,1,0,1
113,37.925689479362426,-88.17259045515101,IL,2002052820,2002052818,2002052900,2002052809,2002052907,29.947999067783343,131.03999906778336,2,56.73702929139312,4.117433804006809,74.37999725341797,366.39354,2,101.092,120.37483997664478,135.86883997664478,152.12483997664475,192.85379070146377,212.0688399766447,0,0,0,0,1
114,31.03659580951919,-88.10830560763702,AL,2002052822,2002052821,2002052904,2002052815,2002052909,0.6067135568974891,174.7499961853027,1,0.6067135568974891,0.0,88.75,248.2679012,4,174.14328262840525,216.0532826284052,252.276238108602,291.90096913690803,398.5829021052631,450.45554409396254,0,0,1,0,1
115,30.795353107541462,-87.47431504542124,FL,2002052918,2002052917,2002053005,2002052902,2002053006,24.77275548999808,205.1300001144409,8,99.2248521055272,0.0,104.44000244140624,289.7896409,1,180.35724462444284,225.58111610351963,265.20511610351963,308.8931161035196,428.170103871352,486.590103871352,0,0,0,0,1
116,43.04775955625912,-76.99280872491187,NY,2002052920,2002052919,2002053007,2002052909,2002053009,38.79600224113464,108.90000224113464,9,140.68901425592378,8.606645275125196,40.380001068115234,403.0931946,8,70.104,84.29374016589325,94.996,105.918,136.68578970643267,150.1477897064327,0,0,1,1,1
117,43.54353851473054,-83.70680608267065,MI,2002052921,2002052918,2002052923,2002052910,2002053008,25.11374741226078,99.9500002861023,5,42.16413753538282,4.321850292692544,55.0,393.4373159,3,74.83625287384152,94.18689529709084,111.66625287384151,131.27089529709082,186.1348952970908,213.3128952970908,0,0,0,0,1
118,32.14576130040787,-82.8062499226017,GA,2002053002,2002052923,2002053003,2002052915,2002053015,60.50200000000001,171.5,12,164.39658672745486,8.766621069532667,93.19000244140624,53.11003555,0,110.998,132.52398591871184,150.30398591871182,169.13252176154302,217.74201408128823,240.60201408128825,0,1,0,1,1
119,41.26732041252232,-79.59173459357629,PA,2002053010,2002053008,2002053019,2002053006,2002053021,9.113999465942385,85.05999946594238,2,15.281857512657083,0.0,20.75,181.7610311,0,75.946,90.678,102.87,115.8224112452838,149.09641124528378,164.846,0,1,0,0,1
120,31.89764012770774,-85.5340494377208,AL,2002053018,2002053017,2002053023,2002053007,2002053106,84.0661537618,222.0599975585937,10,313.79990602123354,8.742303432304766,125.75,587.4849546,5,137.99384379679375,170.57768759358754,198.0815313903813,227.8055794209993,306.2684452778677,343.7501328714552,0,0,1,0,1
121,26.389622068997053,-80.65470602840514,FL,2002053019,2002053018,2002053023,2002053010,2002053106,19.3662031854368,165.5,2,31.950204253552045,3.6777393721935008,76.12999725341797,247.4330251,3,146.1337968145632,182.08292759691992,212.963036947802,246.7099645447219,337.13711084340594,380.8523509766447,0,0,0,0,1
122,32.96215376793066,-82.40717223966823,GA,2002053103,2002053021,2002053107,2002053014,2002053115,63.386602315978,176.68999761343002,23,423.4766398408237,11.167300040482017,62.43999862670898,174.3687171,0,113.30339529745204,139.192,161.32584847194173,185.92800000000005,252.12042544423704,284.39782074168903,0,1,0,1,1
123,43.50035636747057,-82.69390742143537,MI,2002053109,2002053105,2002053111,2002053022,2002053118,3.655999632835389,73.75999963283539,3,7.9617592464440605,4.320732103228868,38.75,530.2920385,6,70.104,87.36490266624162,102.616,119.87986568016812,167.88586568016808,191.8267212570593,0,0,1,1,1
124,46.938150578231024,-68.83786057980922,ME,2002053117,2002053117,2002060104,2002053112,2002060105,9.61399926567077,83.01999926567078,6,27.37248902626061,8.84545227642265,28.25,1494.58732,4,73.406,88.18712925502798,99.74250590368482,111.252,145.542,160.38088399282947,0,0,1,0,1
125,29.01854949814264,-81.54110486585625,FL,2002053118,2002053118,2002060100,2002053108,2002060107,20.68654941527288,156.3800048828125,11,112.423447707275,0.0,96.5,339.4848536,4,135.69345546753962,165.93317636587486,192.3354554675396,221.05518736846568,298.8366428360053,336.50383020447094,0,0,1,0,1
126,37.64893794451936,-82.21956174736118,WV,2002060119,2002060117,2002060121,2002060109,2002060205,2.8300030517578136,80.30000305175781,1,2.8300030517578136,0.0,53.040000915527344,352.735366,3,77.47,92.22306721615172,104.68019327558004,117.856,152.17819327558004,169.19619327558004,0,0,0,0,1
127,37.67257171104058,-83.92033763762589,KY,2002060219,2002060217,2002060302,2002060207,2002060309,92.0599970513582,178.41999705135822,48,1473.7185724785415,11.655289512054038,61.91999816894531,436.4583729,4,86.36000000000001,102.108,115.062,128.73654268727194,163.68742880977203,180.29854268727192,0,0,1,0,1
128,44.321073366313925,-94.64582258142116,MN,2002060304,2002060303,2002060310,2002060220,2002060315,1.548000953674304,93.75000095367432,1,1.548000953674304,0.0,33.560001373291016,921.5179112,7,92.202,115.316,135.382,157.41306242509486,216.59506242509485,245.4240244956713,0,0,1,1,1
129,32.3363178670866,-83.02934649654912,GA,2002060323,2002060323,2002060401,2002060311,2002060413,84.35799725341796,196.879997253418,28,787.7915196721849,8.763797968370989,162.3800048828125,54.4058344,0,112.522,133.94265571636095,151.468655716361,169.88224197264057,216.61824197264056,238.2928976890016,0,1,0,0,1
130,40.53073431810572,-81.95957723704112,OH,2002060404,2002060319,2002060405,2002060317,2002060414,16.867997482299785,97.6399974822998,8,84.74957336888083,9.44494642340855,32.709999084472656,328.9623384,3,80.77200000000002,99.314,115.316,133.096,183.0292547668099,209.00461929137623,0,0,0,1,1
131,42.4043626907781,-91.01754017680965,IA,2002060405,2002060404,2002060416,2002060401,2002060419,25.819733857141628,123.8899997472763,27,173.99937593240128,9.571623305863143,26.25,690.6983563,12,98.07026589013468,123.08168586296144,145.03400000000002,169.1777733951581,235.5774199728268,268.1031933679849,0,0,1,1,1
132,36.734317963050735,-80.85237803469312,VA,2002060419,2002060418,2002060420,2002060408,2002060506,9.131406788691336,98.75,1,9.131406788691336,0.0,72.87999725341797,58.5522922,0,89.61859321130866,106.64967634679049,120.5262221686041,135.18637325296558,172.63467542168854,190.81217698937,0,1,0,0,1
133,32.33428607317753,-84.64064601830688,GA,2002060420,2002060419,2002060501,2002060407,2002060514,94.19285612112007,219.1000061035156,48,1402.5410551054636,8.760480232254636,124.0,759.2481625,4,124.90714998239557,152.05960007055216,174.46881169554652,198.34481169554653,260.0948350160874,289.0252851042441,0,0,1,0,1
134,39.796246898838206,-82.09854313991605,OH,2002060420,2002060414,2002060423,2002060408,2002060507,19.6368318738307,101.37999725341795,21,166.25651962806916,11.867423014488695,41.0,300.5619564,3,81.74316537958727,99.56799999999998,114.808,131.68709811300164,177.8,201.53709811300163,0,0,0,0,1
135,33.74509341503193,-101.82486037626713,TX,2002060421,2002060419,2002060504,2002060410,2002060515,93.66928006535952,186.89000034332275,139,3062.642617418356,11.2348421501427,67.0,540.5423804,3,93.22072027796322,115.97340452160498,134.11472027796322,153.56540452160493,205.2768090432099,229.9175293211732,0,0,0,0,1
136,30.74158959231664,-102.5009401894344,TX,2002060422,2002060420,2002060501,2002060411,2002060509,31.442429845389128,122.5999984741211,15,168.31965173554613,8.63662190724719,56.630001068115234,118.2812426,0,91.15756862873197,114.24313725746394,133.03913725746395,153.35913725746397,207.68900036197795,233.85100036197792,0,1,0,0,1
137,40.91643004576976,-77.85051364231435,PA,2002060521,2002060521,2002060609,2002060515,2002060609,3.626389452174308,81.88000011444092,1,3.626389452174308,0.0,66.5,1545.607968,4,78.25361066226661,94.23441461591908,107.44241461591912,121.67301691934098,159.272033838682,177.5604484546011,0,0,1,1,1
138,42.53592538055489,-75.39723444077435,NY,2002060600,2002060523,2002060611,2002060514,2002060613,29.001236218719697,106.89999949932098,7,50.26179096677842,0.0,20.8799991607666,1545.607968,4,77.89876328060129,93.64676328060128,105.8971277153239,118.11558983208592,157.91435311268717,174.93235311268722,0,0,1,1,1
139,29.84519295371081,-82.67694814353547,FL,2002060601,2002060521,2002060604,2002060514,2002060612,57.34116180386098,192.01999747753143,5,164.08761806518436,10.79066543297156,96.5,275.2366826,2,134.67883567367045,163.88883567367048,188.98614584446963,216.16414584446963,289.2335271738746,324.4320016710033,0,0,0,1,1
140,32.02741242579009,-82.68404937793304,GA,2002060620,2002060617,2002060705,2002060614,2002060708,18.703620605988007,130.3900021314621,1,18.703620605988007,0.0,58.380001068115234,190.0831596,0,111.68638152547408,133.27638152547408,151.12381658312506,170.17381658312507,219.43466584581728,242.3621009034683,0,1,0,0,1
141,42.70680173583983,-98.17256456856524,NE,2002060623,2002060623,2002060702,2002060613,2002060710,0.3795768758970723,84.5,1,0.3795768758970723,0.0,55.380001068115234,137.9925408,0,84.12042312410293,101.346,115.10842312410291,129.57279305386496,165.40042312410293,181.9104231241029,0,1,0,0,1
142,35.823849181551985,-77.77264187608483,NC,2002060701,2002060700,2002060705,2002060616,2002060713,30.03502209347498,138.01999855041504,14,192.67002842511016,11.47028617062622,67.12999725341797,1485.065621,5,107.98497645694006,132.11497645694004,156.25494679764063,180.98038746376875,247.24692937082017,286.1089293708202,0,0,1,1,1
143,33.77971510600121,-80.49270168113384,SC,2002060705,2002060619,2002060707,2002060619,2002060713,25.039206862747136,136.1500004529953,4,36.038345641607535,0.0,39.630001068115234,1485.065621,2,111.11079359024816,135.63861489697246,161.03861489697243,186.78933456167863,254.85983979931407,296.1355871804964,0,0,0,1,1
144,32.00841501564312,-83.63062275256527,GA,2002060723,2002060718,2002060805,2002060711,2002060819,50.55055147241072,166.8799991607666,37,609.1632249105285,3.912066814055779,144.75,165.1505636,0,116.32944768835588,141.22400000000002,162.30600000000004,184.91200000000003,244.264958148128,272.3784686079002,0,1,0,0,1
145,35.24768375900965,-98.91871628560386,OK,2002060820,2002060819,2002060901,2002060811,2002060909,20.94800118255614,136.01000118255615,12,106.46283812578665,5.6966040082693015,59.5,213.6669779,1,115.062,143.14066083988294,166.86077148713866,192.278,259.5259000269102,291.52990002691024,0,0,0,0,1
146,33.57835094314679,-103.1214141200885,NM,2002060822,2002060820,2002060900,2002060811,2002060908,5.511997253417974,92.37999725341795,1,5.511997253417974,0.0,34.5,158.5454267,0,86.868,106.172,121.30974527077431,137.24629352622367,179.36618835983384,199.4762935262237,0,1,0,0,1
