event,lat,lon,event_time,start_time,end_time,exceedance,accumulation,exceed_pts,exceed_vol,exceed_length,max_1hr,max_pflength,pflength_duration,ari_10,ari_25,ari_50,ari_100,ari_500,ari_1000,tc_flag,iso_flag,mcs_flag,noct_flag
8163,35.80784037248134,-94.85595416507118,2019080913,2019080911,2019080919,74.52600073814392,194.1600034236908,16.0,233.7321155189756,12.121805881954907,57.130001068115234,618.5008437698917,5,119.63400268554688,142.4210972558996,161.21710250492305,181.27252444652896,232.90317097641235,257.04374855981933,0,0,1,0
8164,36.97325803211668,-98.4576821880496,2019080911,2019080908,2019080914,10.663807953270862,119.38000106811523,1.0,10.663807953270862,0.0,42.130001068115234,544.5294057521229,5,108.71619311484436,132.8621569540224,152.2191026769301,172.2851008265243,221.8840038093087,244.4942053621905,0,0,1,1
8165,43.131420786646345,-99.54486209693567,2019081000,2019081000,2019081004,43.88200378417969,123.12999725341795,35.0,600.4771364107289,38.80276673151818,48.5,485.2151228821764,3,79.24799346923828,95.7357990686408,109.08705491212297,122.803054693809,157.3248605115255,173.03695143206687,0,0,0,1
8166,35.8670683236771,-103.70564972235591,2019081004,2019081002,2019081010,14.094001770019531,87.5,3.0,25.99001312255858,5.726812554310875,46.5,400.9420082582221,5,73.40599822998047,89.49012299251682,102.61599731445312,116.58599090576172,152.23651958195862,169.41799926757815,0,0,1,1
8167,35.304049645331084,-92.65729718230192,2019081015,2019081010,2019081018,49.46843394353523,169.88000011444092,26.0,383.4946379243596,20.59681471646679,66.75,457.0292118458656,8,120.41156617090569,144.9355537346744,165.62357038313547,187.82953890730403,246.01110104613184,273.6815286533978,0,0,1,0
8168,39.11300802111087,-100.0313405362997,2019081109,2019081104,2019081113,31.3395719613266,122.3799991607666,82.0,743.2491671424237,80.15885735208454,30.6299991607666,724.0886051596813,6,91.04042719944,113.25727349568103,131.39969887327314,150.34127393213393,198.74394600116565,220.953271838525,0,0,1,1
8169,40.9562921636697,-97.9439174629668,2019081112,2019081105,2019081115,15.858615579188225,118.5200011730194,2.0,18.12406164542398,4.238447603932584,69.75,724.0886051596813,7,102.66138559383118,128.47246912102497,149.85385729893915,172.45985737979657,230.817811244147,258.18776088681904,0,0,1,1
8170,43.355502641104906,-102.39965959162764,2019081200,2019081120,2019081203,83.82400512695312,150.87999725341797,34.0,974.190976831027,39.81236460761711,47.25,1083.2358059430874,4,67.05599212646484,83.81999969482422,98.05465592787291,113.5486519144901,154.94000244140625,174.7449367270968,0,0,1,0
8171,46.16233256066619,-101.98511649609128,2019081123,2019081122,2019081209,28.43800963723189,99.25,31.0,290.2799432416574,40.64345853978513,56.5,1083.2358059430874,6,70.81199036276811,88.39199829101562,102.86998748779295,118.11000061035156,157.34817119161323,175.63617291587587,0,0,1,1
8172,39.62816765836733,-101.88273976289976,2019081201,2019081123,2019081206,4.540691049519481,81.25999927520752,8.0,14.708768968807547,17.761275512330045,36.5,1083.2358059430874,3,76.71930822568804,95.00731023984822,109.98199462890624,125.72999572753908,165.8619842529297,184.40399169921875,0,0,0,1
8173,38.85084996698472,-89.3131899160719,2019081210,2019081204,2019081216,132.09200286865234,230.38999938964844,290.0,9207.7114335231,155.60241161521353,35.5,934.7698624246628,9,98.29799652099612,116.81391963951634,132.07998657226562,148.21441052672057,190.4890729782924,211.22155716720565,0,0,1,1
8174,41.90691438363381,-98.25192100793936,2019081209,2019081205,2019081211,4.03299235944931,94.5,1.0,4.03299235944931,0.0,53.5,1052.623784275282,6,90.46700764055068,111.53914028193071,128.85414145423303,147.55872139200818,195.6561434073581,218.26215630595595,0,0,1,1
8175,42.603568579508135,-83.02188455516625,2019081301,2019081223,2019081305,35.47800314426421,109.90000021457672,36.0,512.7238588529076,26.11179043615182,45.130001068115234,142.37126996567582,0,74.42199707031251,90.67799377441408,104.29850911042146,118.81749182438932,156.6410570407688,174.5115260166096,0,1,0,1
8176,42.7845147283596,-102.6979125447217,2019081311,2019081310,2019081318,34.45800495147705,101.25999927520752,41.0,396.2448827824493,76.13105306601443,27.8799991607666,308.7541372460121,7,66.80199432373047,81.27999114990237,92.70999145507814,104.65712239785547,134.49332222148382,148.12737514170558,0,0,1,0
8177,40.49862426501388,-80.7260292679889,2019081319,2019081311,2019081321,12.589276929266902,86.28000116348267,2.0,25.041709273099883,4.220667706961448,46.630001068115234,445.2855602789214,4,73.69072423421576,88.46443632481154,100.86872563802436,113.86443582642278,148.18516461359764,164.50855543964286,0,0,1,0
8178,39.503403339624406,-102.57417466297784,2019081321,2019081320,2019081407,2.116003870964036,74.76000106334686,4.0,3.0561310306211453,0.0,39.880001068115234,390.8589364665455,1,72.64399719238283,91.43999481201172,107.592051406631,125.11805238319349,172.10804712479458,194.8641045034954,0,0,0,0
8179,35.43862274630042,-87.26938721182216,2019081400,2019081322,2019081406,4.223348658062264,117.5999984741211,1.0,4.223348658062264,0.0,39.880001068115234,598.9295284277869,6,113.37664981605884,134.20464305305325,151.41404705399603,169.76465030434008,216.59330153610424,239.19929321152944,0,0,1,1
8180,35.85396011467917,-103.12163216886336,2019081409,2019081400,2019081411,39.62999725341796,117.0999984741211,11.0,174.7472561487138,12.83327609211599,57.130001068115234,291.1371362012155,2,77.47000122070314,95.25,109.47399902343751,124.71399688720705,164.5919952392578,183.64199829101565,0,0,0,1
8181,35.524688847161414,-75.47655234733162,2019081602,2019081601,2019081613,5.287415759143073,151.61000210046768,1.0,5.287415759143073,0.0,34.060001373291016,536.0143014532435,12,146.3225863413246,179.85990101280652,212.6708613266857,246.6560204438403,338.41356373502845,391.0458331597855,0,0,1,1
8182,41.87938069704752,-78.33842768647213,2019081523,2019081517,2019081603,30.38400268554686,107.5999984741211,14.0,194.85665408267303,24.86952692310566,33.130001068115234,574.475319323419,3,77.21599578857423,93.0977233530275,105.91799926757812,119.37998962402344,161.22196421107856,180.826948681014,0,0,0,0
8183,29.4037208971522,-83.0950463545027,2019081613,2019081603,2019081615,81.38473826980436,237.02999877929688,26.0,683.9264934540963,34.10878870425492,46.630001068115234,577.3171774542825,6,155.64526050949252,193.9992610073957,227.7812620964065,265.2436572258214,367.9892546501175,418.5919799804688,0,0,1,1
8184,34.98685383469507,-78.19437843091521,2019081614,2019081612,2019081622,37.11544516499566,163.5,4.0,102.22079559356226,8.98868436429304,87.75,770.4524724935765,5,126.38455483500434,156.86456141910068,184.0425551935148,213.94179611487647,299.07911063741483,344.8338162562102,0,0,1,0
8185,43.09781729759218,-75.9907324849695,2019081621,2019081620,2019081704,2.8000030517578125,79.0,1.0,2.8000030517578125,0.0,27.75,224.28285061748727,2,76.19999694824219,90.93199920654295,102.36199188232422,113.72573250485698,145.5419921875,159.5044255850327,0,0,0,0
8186,39.206175516991934,-95.28816613395134,2019081707,2019081705,2019081712,14.524002075195298,132.37999725341797,1.0,14.524002075195298,0.0,68.62999725341797,778.1154949209036,7,117.85599517822268,143.87110777781828,164.6714409618773,186.0351028081412,238.86709471629484,262.7051580415919,0,0,1,1
8187,29.65817499562496,-83.40265336966627,2019081719,2019081713,2019081801,171.41914421328676,336.1800026893616,32.0,1490.2584837447134,30.71878295801008,68.44000244140625,640.016283815913,12,164.76085847607482,205.1421026034385,240.1137225164872,278.29411502277736,381.67210592614,431.9593457973973,0,0,1,0
8188,31.765386596097365,-81.10627176156862,2019081714,2019081710,2019081717,7.819674973124677,166.7599972486496,1.0,7.819674973124677,0.0,82.75,795.5496398118678,4,158.94032227552492,199.83430802029,233.6797464594624,269.7477510711426,362.5601264610007,406.1846892327525,0,0,1,0
8189,45.21384589644087,-103.28317391795316,2019081719,2019081714,2019081800,7.696003675460815,67.64000010490417,5.0,20.09807356138433,18.053898205721104,18.25,476.25414068147,6,59.94399642944336,73.15199279785155,84.07399749755861,95.41825682539664,124.12025525042884,137.328260487506,0,0,1,0
8190,38.941658459398525,-99.22935348924028,2019081804,2019081802,2019081810,33.058000564575195,125.25999641418456,32.0,401.1042790454839,54.338869259892725,39.0,673.1918967203511,5,92.20199584960938,114.04598999023438,131.94768759037015,150.87593824337466,198.88198852539065,221.23399353027344,0,0,1,1
8191,29.93890534263477,-85.27092499373094,2019081901,2019081821,2019081909,79.84153798125746,253.4099996089936,13.0,495.8160280748279,16.2167067340751,60.630001068115234,272.52201358004373,1,173.56846162773607,213.0219160294447,246.2959130537827,282.27983480467896,377.27583700194464,422.4878222013154,0,0,0,1
8192,42.74268675129241,-94.02388100440322,2019082008,2019082007,2019082014,19.234002947807312,124.39000117778778,28.0,193.73186764483643,17.191483612642255,51.5,519.6900154666135,5,105.15599822998048,132.3652697092612,156.24127491080546,182.62599182128903,253.77725889248265,288.60228542077874,0,0,1,1
8193,37.64166442676021,-77.1562442213957,2019082102,2019082100,2019082104,10.359704031433353,119.39000022411346,5.0,29.78402566274764,14.857012538588553,54.0,223.77406207106304,1,109.03029619268013,133.3499492005072,155.19394334363398,178.37231318133377,240.09431330340405,272.92466840999293,0,0,0,1
8194,34.00241355973541,-81.8332800241102,2019082104,2019082019,2019082107,28.72000408172609,143.01999950408936,10.0,92.372962646875,14.385708291702628,36.0,351.0697858223849,5,114.29999542236328,139.95399475097653,162.5599822998047,188.4673580091608,263.6498398179584,304.7971907633808,0,0,1,1
8195,41.22577316936184,-99.32696300901512,2019082106,2019082104,2019082115,32.73400402069092,121.38000011444092,27.0,273.0677201627584,9.495486378417798,49.5,846.5145109762966,8,88.64599609375,107.67225765682186,122.85834022076716,138.60634958087812,177.72234689533124,195.496781880835,0,0,1,1
8196,42.91534328850631,-73.56799756399977,2019082120,2019082109,2019082121,10.483603448230838,94.26999950408936,7.0,32.267967296428324,13.590614866214802,31.25,546.0794284135683,7,83.78639605585852,100.3701280605884,113.10395418003,125.98422447029218,163.36235054060202,179.40448330089745,0,0,1,0
8197,39.12238307671279,-88.61171755103499,2019082204,2019082202,2019082208,33.00200176239012,128.7599973678589,6.0,128.77162183984353,11.802991297555902,72.87999725341797,640.8972887661785,5,95.75799560546876,112.92609853660582,126.74599456787112,140.96998596191406,176.6327233103361,193.2939910888672,0,0,1,1
8198,36.70900353657636,-101.52841198728822,2019082200,2019082121,2019082206,0.8379149590927284,83.77999758720398,1.0,0.8379149590927284,0.0,66.12999725341797,281.0811037589048,4,82.94208262811125,101.84558392853792,117.24425230910644,133.48807261834563,174.89007371138965,194.0475942795498,0,0,1,0
8199,36.89031044484863,-94.37884870803936,2019082208,2019082206,2019082215,9.796246637966462,128.90000021457672,1.0,9.796246637966462,0.0,47.75,693.8714400780534,8,119.10375357661026,144.50375443430443,165.45190633187053,187.6837471100857,244.6776643830307,271.34764192550807,0,0,1,1
8200,41.08623222578934,-83.88141606503086,2019082206,2019082204,2019082215,4.071999311447144,80.77999949455261,4.0,10.810004711151125,13.419185129312906,39.380001068115234,440.2868515244469,4,76.70800018310547,92.2019958496094,105.0971429560025,119.1259994506836,155.9354789082852,173.7359924316406,0,0,1,1
8201,41.19859262675244,-98.97428308555529,2019082300,2019082223,2019082308,37.58000183105469,127.75,6.0,89.45930640895966,0.0,42.880001068115234,101.97317709919368,0,90.16999816894533,110.80519502147531,128.058669171702,146.11493255800855,192.6581242021079,214.46318111304387,0,1,0,1
8202,35.515118488482514,-94.8748960932458,2019082305,2019082303,2019082315,89.46306247824273,207.7800006866455,130.0,2733.065859913723,38.35548486329488,60.0,960.3779300758962,12,118.31693820840276,139.6999969482422,157.43294173887818,175.9749367531227,223.9809306304797,246.53989188148063,0,0,1,1
8203,37.28568347851144,-92.01182124319332,2019082312,2019082310,2019082322,13.71000194549562,112.76999950408936,1.0,13.71000194549562,0.0,26.25,568.1967828951427,5,99.05999755859374,116.83999633789062,131.16992872414886,146.0500030517578,183.2775648931616,200.29555500546627,0,0,1,0
8204,38.39992935172073,-81.55572842089623,2019082312,2019082310,2019082316,22.832003355026245,98.26999926567078,13.0,95.56685825008329,20.74705473251744,37.0,856.7084988828126,6,75.43799591064453,89.15399932861328,100.40990684528214,112.26799774169922,141.73199462890625,155.70199584960938,0,0,1,0
8205,36.86091964742109,-100.31973752785018,2019082401,2019082323,2019082408,70.18534128399094,160.7700002193451,83.0,2345.3159910660343,54.65910537738697,86.75,628.7069614900565,7,90.58465893535416,112.01399230957033,129.8439349111667,148.843994140625,197.3580017089844,220.218002319336,0,0,1,1
8206,35.18530341348741,-80.43223762332559,2019082322,2019082321,2019082406,11.960151640467402,122.39000022411346,2.0,13.939038993138595,5.703020682515233,46.0,752.2776219106855,2,110.42984858364606,131.5118434933379,148.5298452511027,166.0558462276652,209.68370229424525,230.0036863275438,0,0,0,1
8207,38.98910067364181,-102.93938981312976,2019082400,2019082323,2019082403,17.84777077078246,88.0,15.0,144.96375100907414,17.125353649978077,51.880001068115234,214.2750895248847,1,70.15222922921754,89.14559216418795,105.60735686867298,123.49222556710816,172.20358608950306,195.80420285775324,0,0,0,0
8208,36.0880585088795,-75.70332636943618,2019082400,2019082319,2019082405,36.20415152771497,165.5999984741211,2.0,40.35413701852684,4.053356291829208,53.75,752.2776219106855,7,129.39584694640612,159.31063814577809,187.5046331671975,217.0921013694096,297.46594912213425,341.5956926870571,0,0,1,1
8209,35.38070569882774,-94.2258800628448,2019082409,2019082407,2019082418,103.69999885559083,217.9999942779541,38.0,1461.0111240960528,40.6209318196972,61.5,217.12528628842773,2,114.29999542236328,135.87189795270243,153.9239959716797,173.29961605864918,224.2555841377668,248.3012322693968,0,0,0,1
8210,48.27421852011409,-101.93748871370336,2019082501,2019082500,2019082507,20.24400234222412,84.76000118255615,20.0,127.55215975818231,29.982294099868827,36.130001068115234,202.67599380680616,2,64.51599884033203,77.47000122070314,87.62999725341797,97.65175629432848,121.64247692044188,131.8260040283203,0,0,0,1
8211,39.556348265212726,-98.90343703054224,2019082503,2019082423,2019082511,33.5699945811201,123.8799991607666,53.0,538.6968377310473,24.42115978929261,39.75,390.1760029766148,9,90.3100045796465,111.3920053120684,129.03199768066406,147.7924875087772,196.42168410742948,219.3956644745709,0,0,1,1
8212,31.516514962984484,-94.32104475991348,2019082511,2019082507,2019082518,6.306664955792769,160.0999984741211,1.0,6.306664955792769,0.0,48.130001068115234,187.21781116047947,0,153.79333351832832,191.26655043606863,222.62733359134643,257.425330331957,355.2153231788608,403.7338877750857,0,1,0,0
8213,34.80504839457558,-87.60732933297669,2019082521,2019082519,2019082607,113.96600687503812,228.5200001001358,12.0,341.89964157704014,8.971982973349846,119.75,776.6774932125244,7,114.55399322509768,135.38198852539062,152.4878178450644,170.43400573730472,215.66476839699425,236.504949555098,0,0,1,1
8214,46.72905499051044,-99.7932810921822,2019082523,2019082523,2019082602,37.97000503540039,111.63000106811523,31.0,346.9097846871218,31.904081891932943,54.5,258.34172138133744,2,73.65999603271484,92.96399688720705,109.2199935913086,127.0,174.0138002047354,196.6198030123525,0,0,0,0
8215,38.83232033365588,-91.30368241498375,2019082606,2019082605,2019082610,26.904479589646044,128.00999915599823,70.0,677.4408744325619,72.76222307236947,78.25,529.9695542890778,5,101.1055195663522,123.7287133432656,143.01917512822826,163.6067165569853,218.13558724272264,244.18573800032289,0,0,1,1
8216,44.013403039151584,-100.5683628623155,2019082600,2019082523,2019082608,28.297997355461103,97.64000022411346,51.0,510.2033431507144,58.9642829188767,36.5,475.40909335764457,3,69.34200286865236,84.32799530029298,96.5400985884777,109.47399902343751,142.4939880371094,157.73399353027347,0,0,0,1
8217,32.809036351787526,-89.65782389657414,2019082522,2019082522,2019082610,5.611364033270519,135.15000343322754,1.0,5.611364033270519,0.0,42.380001068115234,776.6774932125244,4,129.53863939995702,156.1884870851708,177.8000030517578,200.8924678700614,259.05982212244817,286.0185961371853,0,0,1,1
8218,32.03239572609434,-89.77921554639522,2019082611,2019082607,2019082619,73.96966517229666,212.1599997282028,25.0,789.147887210453,28.22214427676647,46.25,779.8615833530331,9,138.19033455590616,166.90644391689824,190.7824509969764,215.9284488000376,280.7269163975959,310.96724216509324,0,0,1,0
8219,36.83924120678992,-86.6087460996605,2019082722,2019082721,2019082801,14.63734458511064,116.5,3.0,36.52136252944658,5.785123224160561,37.630001068115234,146.8984709066096,0,101.86265541488936,120.91265820633696,136.90599060058594,153.92399597167972,198.5541798810065,220.385962520441,0,1,0,0
8220,29.32910336852162,-103.63423445537865,2019082801,2019082721,2019082807,4.109585956834948,67.0,10.0,24.79647210197161,13.729844577571104,28.5,279.2178348822636,3,62.89041404316505,75.46527384806848,84.63654815854574,93.9228500390514,118.19183196463489,129.25280354196587,0,0,0,1
8221,31.68196337324729,-94.24245195936771,2019082806,2019082805,2019082815,9.69833600783079,162.14000129699707,2.0,15.077812667468436,3.885552265547748,52.25,242.3001588823592,2,152.44166528916628,189.77966522907747,221.23399353027344,256.031982421875,351.57767712809385,398.5676468584418,0,0,0,1
8222,29.146797860259674,-103.16975111339131,2019082821,2019082820,2019082906,1.0277370867481466,63.0,1.0,1.0277370867481466,0.0,34.880001068115234,263.04111886488886,2,61.97226291325185,74.98404040252974,84.82852273042434,94.95250911217958,120.85676911811352,132.7332522031998,0,0,0,0
8223,38.91713503524782,-95.69276360512498,2019083006,2019083005,2019083014,38.31400489807129,153.6299991607666,45.0,522.4871942320013,24.21238935537061,53.630001068115234,680.8146962338677,7,115.31599426269533,139.9521147588808,159.25799560546875,179.3239898681641,228.5981108526308,250.69611794183965,0,0,1,1
8224,35.39426818824533,-97.063909811719,2019083013,2019083010,2019083018,3.4316021277481923,130.77000045776367,2.0,5.677610047059716,4.02383434670592,60.0,680.8146962338677,8,127.33839833001548,156.71800231933594,181.04895026198955,206.7559814453125,273.39910918251894,304.55670478403925,0,0,1,0
8225,38.30857679588126,-90.97773729296227,2019083021,2019083020,2019083108,15.615995287895204,120.01000010967256,11.0,59.80921622867308,13.081087504538946,30.25,321.5850245684148,6,104.39400482177734,127.8526476550331,147.835608711378,169.17160724653428,225.31323005695543,251.9832430268872,0,0,1,1
8226,40.74322928473957,-103.85792205385656,2019083103,2019083102,2019083104,5.82719820270313,70.25,1.0,5.82719820270313,0.0,42.380001068115234,173.57308506490185,0,64.42280179729687,80.47018591555326,93.68863872360708,107.65864138040266,143.71375681919585,160.2715768291877,0,1,0,1
8227,39.72395000821129,-89.75536252906193,2019090108,2019090106,2019090112,27.63158031613527,120.7700023651123,21.0,241.0107602281153,25.5116979795556,41.880001068115234,306.3167533055886,3,93.13842204897703,110.74400329589844,124.9884336254824,139.87442211001218,177.83183503241267,195.78625610559848,0,0,0,1
8228,39.45124126932771,-82.65491692955004,2019090111,2019090111,2019090122,3.085998296737671,85.88999915122986,1.0,3.085998296737671,0.0,31.75,317.10011267163003,2,82.80400085449219,99.56799316406251,113.53799438476562,128.77798461914065,168.9256525869771,188.73766430572715,0,0,0,0
8229,40.57086493851429,-79.85900969491479,2019090203,2019090201,2019090208,22.7940001487732,96.19999837875366,65.0,538.4656278503415,76.18499939381161,27.1299991607666,1295.6449189348057,7,73.40599822998047,87.62999725341797,99.55806766295854,111.87803376492002,144.1360334543317,159.51199340820312,0,0,1,1
8230,42.398374527662085,-99.58708225578152,2019090207,2019090206,2019090209,4.890001296997056,83.6299991607666,5.0,13.271776111023527,0.0,42.0,176.0648213650026,0,78.73999786376955,94.99600219726564,108.20399475097658,122.17399597167967,157.73399353027344,174.24398803710938,0,1,0,1
8231,44.09598620060901,-76.27102948319788,2019090210,2019090201,2019090213,1.3240003585815288,77.26999950408936,1.0,1.3240003585815288,0.0,29.75,1137.5871364586233,6,75.94599914550783,91.054089510537,102.73808395119065,114.42208572635732,146.87042802731222,160.9035592562522,0,0,1,1
8232,48.71271536010493,-103.2443181553977,2019090216,2019090211,2019090221,10.208005785942085,69.39000117778778,13.0,77.31104176989288,6.33692269386796,33.380001068115234,451.223016229574,5,59.181995391845696,74.1679916381836,86.86799621582031,100.83799743652344,137.80186626945527,155.58186504875215,0,0,1,0
8233,45.40050101114458,-90.92593956062537,2019090309,2019090304,2019090311,0.7760009765624858,91.1999969482422,1.0,0.7760009765624858,0.0,39.630001068115234,798.6131540843006,7,90.4239959716797,109.98199462890624,125.72999572753906,142.23999023437503,183.89599609375009,202.94598388671875,0,0,1,1
8234,35.794299034281906,-76.1625384028024,2019090602,2019090601,2019090613,130.48241790771516,256.6400011777878,247.0,6729.766471219608,90.59568833960492,67.0,656.0580610085934,12,126.15758327007262,154.8996303087925,183.2204361066256,212.2635788317618,289.7335848830836,334.01600738363686,1,0,0,1
8235,47.76143581073834,-103.94184192369676,2019090714,2019090704,2019090716,14.112003326416016,71.77000045776367,35.0,102.72520681936136,40.01543361817296,12.380000114440918,1064.927731945984,12,57.657997131347656,70.10399627685548,80.26399230957033,90.93199920654298,117.85599517822268,130.30391991819707,0,0,1,1
8236,40.70370681260626,-103.75883000762764,2019090906,2019090902,2019090913,0.5954660073568476,66.26000022888184,1.0,0.5954660073568476,0.0,45.130001068115234,811.5118077453243,5,65.66453422152499,81.78800201416016,94.99600219726562,108.71199035644534,143.77228628632022,160.01998901367188,0,0,1,1
8237,38.96014473282546,-101.25466116766312,2019091001,2019090923,2019091006,48.00200653076172,127.25,45.0,673.0213863812057,50.00243289936378,43.5,165.58851400836403,0,79.24799346923828,98.04399871826172,113.79199981689452,130.302001953125,173.22799682617185,193.2939910888672,0,1,0,1
8238,45.54841564854066,-97.40116476412824,2019091001,2019090914,2019091002,4.962002635002122,88.0200012922287,3.0,8.766004204750047,6.199210305737674,40.630001068115234,1210.7779422121064,8,83.05799865722658,102.05997426448138,117.09400177001952,133.04796848254023,172.67861913219792,190.9599710460168,0,0,1,1
8239,30.6656450315382,-102.26546673114728,2019090922,2019090922,2019091007,2.845114451964747,98.64000117778778,1.0,2.845114451964747,0.0,45.75,539.7709372788453,4,95.79488672582303,121.22143788616732,142.3079426470061,165.67595031044434,229.50240373411663,260.8078603310854,0,0,1,1
8240,36.5985639703702,-103.73067270549036,2019091021,2019091021,2019091106,64.07800292968749,138.5,12.0,341.94156676140176,20.38187576600698,99.87999725341795,162.175261108568,0,74.42199707031251,90.72161275853716,104.15397770353576,118.61800384521486,155.55903497726734,173.49597252293617,0,1,0,0
8241,43.48513550301186,-97.66975873084698,2019091102,2019091102,2019091114,75.47149338305462,163.79000174999237,584.0,10736.923682720177,114.28583428045349,74.5,896.3984044957327,9,88.31850836693775,107.09411525952754,121.82611270835002,137.06611737115992,173.896109583258,190.4061137090505,0,0,1,1
8242,43.96735466060432,-95.56102897391798,2019091204,2019091200,2019091210,85.3051909743155,180.28000044822693,414.0,10474.818651109505,256.0702354915917,54.5,1546.4043761383646,9,94.97480947391144,118.0888078869974,138.05859535806684,159.4839727449651,216.55895171029715,243.99095276662229,0,0,1,1
8243,42.57767427904673,-90.63672685595265,2019091205,2019091204,2019091216,36.96400535106661,135.76999747753143,29.0,358.33232729669754,23.099745678506743,79.87999725341797,1546.4043761383646,7,98.80599212646484,124.71399688720705,148.01210576776936,174.07173079851992,247.05147126830497,283.3521573854396,0,0,1,1
8244,43.65053422004333,-92.95792491910083,2019091219,2019091213,2019091222,22.87999701499936,127.01999640464784,7.0,75.17175688915815,12.9429039570728,72.87999725341797,1222.2870584175023,5,104.13999938964848,131.08046830265124,154.17799377441406,179.06999206542966,244.6184769566024,276.0979919433593,0,0,1,0
8245,35.873528430584706,-98.92909656990248,2019091222,2019091222,2019091310,33.55000305175781,141.5,19.0,230.85616962125528,16.734932999282304,59.0,767.0527648792983,5,107.9499969482422,133.9027262440536,156.0007235613433,180.10877645788332,243.65351625174165,274.0528144465497,0,0,1,1
8246,42.34517706443488,-88.88476616029777,2019091306,2019091303,2019091310,52.14401245117188,144.60000610351562,122.0,1500.3898103287434,76.58554682498229,56.630001068115234,1020.7882269363682,7,92.45599365234376,112.37523696066916,130.80999755859375,150.3679962158203,203.4935052993236,233.1475442390763,0,0,1,1
8247,33.97236328465219,-103.02262368164112,2019091306,2019091305,2019091310,14.162751001052555,96.7700012922287,2.0,14.296755593948063,0.0,40.630001068115234,625.6738145612389,4,82.60725029117614,101.0919952392578,115.52023574851393,131.01423904441236,174.17126167431857,195.25327329653007,0,0,1,1
8248,37.18810071111977,-103.80676765944644,2019091400,2019091323,2019091402,14.790000915527344,82.0999984741211,3.0,16.240959125854687,0.0,39.880001068115234,70.97544625757021,0,67.30999755859375,83.05799865722658,95.77850245667216,109.240500442512,143.15850733208327,158.70050722067268,0,1,0,0
8249,41.82530272575746,-80.8206287830165,2019091401,2019091400,2019091405,9.00144191499912,81.88999831676483,7.0,26.04801189167091,15.38831043109485,23.6299991607666,398.6421116427163,5,72.88855640176571,87.62999725341797,100.32055560830868,113.5379943847656,149.0979919433594,166.62399291992188,0,0,1,1
8250,28.826986566512872,-95.52251987911984,2019091811,2019091803,2019091815,206.59752179395585,398.4099969863892,84.0,7688.632670777441,73.75323481159776,75.87999725341797,417.2296639939241,12,191.8124751924333,246.94857105875928,293.1765831437201,346.39905851703134,510.2633043035914,596.5057796477038,1,0,0,1
8251,47.79900212629537,-103.76221045158934,2019091806,2019091801,2019091811,5.846000671386712,63.25,5.0,13.210900780220648,9.965387657640829,15.75,449.22477769052233,4,57.40399932861329,69.59600067138672,79.5019989013672,89.91600036621094,116.33199310302734,128.5240020751953,0,0,1,1
8252,29.88398056514124,-94.26934067604112,2019091902,2019091901,2019091913,558.8479957580566,760.2699928283691,545.0,71801.36590412147,153.28899126477398,94.0,459.44047501820506,12,201.4219970703125,264.15997314453125,319.02398681640625,382.5239868164063,567.5890202027274,662.5038214929812,1,0,0,1
8253,42.08737552931223,-96.91984879966026,2019091905,2019091902,2019091912,48.28111604057486,137.76999759674072,26.0,578.1987588421296,27.038201242371343,37.75,1193.13281922706,6,89.48888155616586,108.41103556040042,124.0825473656596,140.74991695034558,183.4219141226328,203.4409526497011,0,0,1,1
8254,43.44584023205697,-92.41697339326964,2019091908,2019091906,2019091917,62.74200296401976,168.6600022315979,62.0,882.0128851973188,56.33826783060188,54.75,1193.13281922706,5,105.91799926757814,132.58799743652344,154.94000244140625,179.1929400178189,242.8203931152592,273.2959157586288,0,0,1,1
8255,45.3885592066497,-87.37964498311464,2019091912,2019091904,2019091915,75.3880031108856,147.26999926567078,53.0,1374.895995329813,56.118669424497554,31.0,1194.130660880739,11,71.88199615478517,87.62999725341798,100.67844893260045,114.8079986572266,151.7324449948389,169.00444249438544,0,0,1,1
8256,30.676923848894685,-88.10852234939023,2019091920,2019091918,2019092000,14.94979440852714,198.1000000014901,2.0,28.4912265845102,3.84638583564952,90.75,326.0205653937468,3,183.1502055929629,227.6043548828132,265.4503479248054,306.5367032543276,415.7500548783613,468.0699312760743,0,0,0,0
8257,34.99165536823893,-101.47783037188684,2019091923,2019091920,2019092005,148.81014946719318,239.9100062847137,11.0,711.7123323407061,12.729706239711948,155.1300048828125,365.1340988325416,6,91.09985681752056,111.92796969443168,128.94596731364518,146.9801429483959,193.4621375773021,215.0521491670737,0,0,1,0
8258,29.83393479321205,-95.52872938626284,2019091915,2019091915,2019092003,40.238226261506526,224.3800001144409,4.0,65.72460939964805,0.0,125.0,480.8534968258512,7,184.1417738529344,241.1764747988756,291.4786643994079,350.6606712353454,526.1664408696987,617.2371341542911,1,0,0,0
8259,41.24269054826489,-101.51118871687156,2019092002,2019092001,2019092005,2.20200514793396,77.64000105857849,1.0,2.20200514793396,0.0,46.380001068115234,165.28928728019665,0,75.43799591064453,92.45599365234376,106.31853686967376,120.6500015258789,156.9720001220703,173.48199462890625,0,1,0,1
8260,41.06805208091544,-89.99918597845976,2019092011,2019092006,2019092015,1.1420040130615234,96.89999961853027,1.0,1.1420040130615234,0.0,24.6299991607666,319.3845857411197,4,95.75799560546876,114.2999954223633,129.5399932861328,145.5377636631348,186.1777630527833,205.67221840353395,0,0,1,1
